ray_idx,hit_count,hit_ratio,rmse_hit,angle_mean_deg_hit,cos_mean_hit
0,4933,0.5605681538581848,0.12408120185136795,31.957242965698242,0.7993834018707275
1,4986,0.5665909051895142,0.12286309897899628,32.965911865234375,0.7901551127433777
2,4896,0.5563636422157288,0.11825253069400787,32.19785690307617,0.8004021644592285
3,4996,0.567727267742157,0.12994933128356934,31.472763061523438,0.8054046630859375
4,4918,0.558863639831543,0.12365949898958206,30.841796875,0.8127223253250122
5,4767,0.541704535484314,0.14028334617614746,33.10262680053711,0.788099467754364
6,5119,0.5817045569419861,0.12066803872585297,31.308513641357422,0.8072266578674316
7,4769,0.5419318079948425,0.12353722006082535,32.19282150268555,0.7979475259780884
8,4983,0.5662500262260437,0.1344851702451706,32.30583190917969,0.794494092464447
9,5091,0.5785227417945862,0.13336700201034546,31.818782806396484,0.799258291721344
10,4583,0.520795464515686,0.11385896056890488,31.824766159057617,0.8010909557342529
11,5292,0.6013636589050293,0.16033108532428741,34.048187255859375,0.7790297865867615
12,4762,0.5411363840103149,0.12961290776729584,32.55764389038086,0.7926374673843384
13,4757,0.5405681729316711,0.1176108866930008,32.44252395629883,0.7945944666862488
14,5388,0.6122727394104004,0.14174911379814148,32.380672454833984,0.795411229133606
15,4509,0.5123863816261292,0.13013620674610138,30.729551315307617,0.8138656616210938
16,5241,0.5955681800842285,0.1635298728942871,33.453678131103516,0.7852991819381714
17,4883,0.5548863410949707,0.1366530954837799,30.61979103088379,0.814053475856781
18,4436,0.5040909051895142,0.11392461508512497,30.81112289428711,0.8100601434707642
19,5492,0.6240909099578857,0.1387375146150589,32.23080825805664,0.7958592176437378
20,4475,0.5085227489471436,0.12081094831228256,31.27100944519043,0.8061460852622986
21,4882,0.5547727346420288,0.12543204426765442,33.84308624267578,0.7804408073425293
22,5272,0.5990909337997437,0.14528445899486542,31.571624755859375,0.8071755766868591
23,4347,0.49397727847099304,0.11933108419179916,31.013174057006836,0.8111228346824646
24,5524,0.6277272701263428,0.1616612672805786,33.6230354309082,0.7845292091369629
25,4525,0.5142045617103577,0.13073097169399261,31.597679138183594,0.7980583310127258
26,4533,0.5151136517524719,0.10885217040777206,32.65825271606445,0.792809247970581
27,5634,0.6402272582054138,0.20043610036373138,34.57870864868164,0.7745190262794495
28,4204,0.4777272641658783,0.1437109112739563,30.88966941833496,0.8105611801147461
29,5082,0.5774999856948853,0.12897655367851257,33.72473907470703,0.7844690680503845
30,4773,0.5423863530158997,0.1387830674648285,29.921268463134766,0.8161599636077881
31,4279,0.48625001311302185,0.11895183473825455,31.51376724243164,0.8066226243972778
32,5548,0.6304545402526855,0.15055470168590546,32.8419303894043,0.7932109832763672
33,4292,0.4877272844314575,0.1380917876958847,30.382570266723633,0.8146765828132629
34,4551,0.517159104347229,0.11320305615663528,34.37835693359375,0.7740188837051392
35,5414,0.6152272820472717,0.14453501999378204,32.51481628417969,0.7958687543869019
36,4073,0.4628409147262573,0.11886581033468246,31.19394302368164,0.8074108958244324
37,5262,0.5979545712471008,0.14125797152519226,32.104331970214844,0.8005654811859131
38,4343,0.4935227334499359,0.13653384149074554,32.16239929199219,0.7964627146720886
39,4286,0.4870454668998718,0.11148843914270401,30.781814575195312,0.8129749298095703
40,5612,0.6377272605895996,0.15024711191654205,33.75883483886719,0.7806998491287231
41,4093,0.46511363983154297,0.12092221528291702,29.9875545501709,0.8185895681381226
42,4613,0.5242045521736145,0.13560476899147034,34.800537109375,0.7711158990859985
43,4862,0.5525000095367432,0.14412915706634521,31.153656005859375,0.8104529976844788
44,4045,0.4596590995788574,0.12070294469594955,32.69417953491211,0.7908952236175537
45,5368,0.6100000143051147,0.16316188871860504,32.3660774230957,0.796209454536438
46,4157,0.47238636016845703,0.1289532482624054,29.827760696411133,0.8246028423309326
47,4232,0.4809090793132782,0.10783178359270096,31.329395294189453,0.8079537749290466
48,5367,0.6098863482475281,0.15919747948646545,34.1432991027832,0.777117133140564
49,3874,0.4402272701263428,0.11049065738916397,30.87666130065918,0.8134058713912964
50,4869,0.5532954335212708,0.17146867513656616,35.19337463378906,0.7681921720504761
51,4229,0.48056817054748535,0.16206063330173492,30.042858123779297,0.819570004940033
52,4118,0.46795454621315,0.1125442162156105,30.75152015686035,0.8126240372657776
53,5496,0.6245454549789429,0.1449301540851593,33.187137603759766,0.7897136211395264
54,4024,0.4572727382183075,0.11163309961557388,28.884981155395508,0.833294153213501
55,4264,0.4845454692840576,0.11559921503067017,32.07797622680664,0.8001174926757812
56,4969,0.5646591186523438,0.1453445851802826,32.78505325317383,0.7919137477874756
57,3827,0.4348863661289215,0.10855313390493393,31.152841567993164,0.8054060935974121
58,5129,0.5828409194946289,0.17629428207874298,32.34306335449219,0.7987176775932312
59,3981,0.45238634943962097,0.14470046758651733,28.972389221191406,0.8341323137283325
60,4046,0.4597727358341217,0.10731489211320877,30.116762161254883,0.8195136785507202
61,5304,0.6027272939682007,0.14138232171535492,34.78388595581055,0.7688004374504089
62,3819,0.43397727608680725,0.12278515845537186,31.916349411010742,0.7960323095321655
63,4385,0.49829545617103577,0.13475991785526276,33.85071563720703,0.7830031514167786
64,4355,0.4948863685131073,0.14908723533153534,31.966171264648438,0.8001237511634827
65,3894,0.4424999952316284,0.10976704955101013,30.133270263671875,0.8188664317131042
66,5256,0.5972727537155151,0.14249271154403687,32.66353225708008,0.7926072478294373
67,3852,0.43772727251052856,0.11000755429267883,28.871601104736328,0.8356425166130066
68,4028,0.4577272832393646,0.14598514139652252,31.92123031616211,0.8011550903320312
69,5063,0.5753409266471863,0.1441381275653839,34.49910354614258,0.7755460739135742
70,3632,0.4127272665500641,0.12282582372426987,33.2440185546875,0.7864866256713867
71,4727,0.5371590852737427,0.13784755766391754,31.53260612487793,0.8070448040962219
72,3869,0.43965908885002136,0.13585221767425537,30.735599517822266,0.8143142461776733
73,3953,0.44920453429222107,0.10164835304021835,29.70348358154297,0.8224822878837585
74,5292,0.6013636589050293,0.15632081031799316,34.97325134277344,0.7692100405693054
75,3887,0.44170454144477844,0.12599849700927734,30.815004348754883,0.8118405342102051
76,4046,0.4597727358341217,0.12637412548065186,31.296377182006836,0.8087852001190186
77,4436,0.5040909051895142,0.1498909890651703,33.6206169128418,0.7848525047302246
78,3706,0.42113634943962097,0.10911482572555542,30.994827270507812,0.8081854581832886
79,5045,0.5732954740524292,0.1433665156364441,32.787471771240234,0.7944566607475281
80,3685,0.41874998807907104,0.12722085416316986,28.469207763671875,0.8380162119865417
81,3881,0.44102272391319275,0.10331954807043076,30.023412704467773,0.8174060583114624
82,5016,0.5699999928474426,0.12720943987369537,33.02973175048828,0.7889800667762756
83,3613,0.4105681777000427,0.11641107499599457,30.860401153564453,0.8139789700508118
84,4296,0.48818182945251465,0.14495155215263367,32.59262466430664,0.7959140539169312
