sample_idx,hit_count,hit_ratio,rmse_hit,angle_mean_deg_hit,cos_mean_hit
0,210,0.1025390625,0.14414465427398682,32.12199020385742,0.8052248954772949
1,192,0.09375,0.15264464914798737,32.34391784667969,0.8053157329559326
2,205,0.10009765625,0.14539390802383423,32.46211242675781,0.7990553975105286
3,234,0.1142578125,0.15819798409938812,30.983474731445312,0.8163959383964539
4,259,0.12646484375,0.18724730610847473,33.456809997558594,0.7864831686019897
5,302,0.1474609375,0.16943596303462982,33.06214904785156,0.7833894491195679
6,349,0.17041015625,0.15297651290893555,32.21834182739258,0.789846658706665
7,331,0.16162109375,0.1492495834827423,32.65010070800781,0.7873079776763916
8,352,0.171875,0.15241174399852753,34.20738983154297,0.7712984681129456
9,356,0.173828125,0.1611046940088272,33.46621322631836,0.7773648500442505
10,392,0.19140625,0.16587384045124054,33.893863677978516,0.7693414688110352
11,457,0.22314453125,0.18502794206142426,35.08273696899414,0.7540456056594849
12,399,0.19482421875,0.18062059581279755,36.54580307006836,0.7443148493766785
13,426,0.2080078125,0.18472221493721008,37.1076774597168,0.736436128616333
14,534,0.2607421875,0.18232208490371704,38.37107849121094,0.7271289825439453
15,655,0.31982421875,0.20303106307983398,42.51304626464844,0.6787838339805603
16,640,0.3125,0.20685292780399323,42.5976676940918,0.678663432598114
17,586,0.2861328125,0.17281511425971985,35.3843994140625,0.7525795102119446
18,547,0.26708984375,0.157912477850914,33.18324661254883,0.7792683243751526
19,536,0.26171875,0.15414847433567047,32.698631286621094,0.7870883345603943
20,470,0.2294921875,0.16933368146419525,34.802486419677734,0.7646555304527283
21,498,0.2431640625,0.17925386130809784,40.741355895996094,0.705843448638916
22,503,0.24560546875,0.17915433645248413,41.66035461425781,0.6967159509658813
23,515,0.25146484375,0.19539442658424377,42.328617095947266,0.6890908479690552
24,544,0.265625,0.19569337368011475,43.46595001220703,0.6719469428062439
25,524,0.255859375,0.1837870478630066,42.34770202636719,0.6894145607948303
26,610,0.2978515625,0.17311252653598785,42.446720123291016,0.6854007840156555
27,600,0.29296875,0.19472762942314148,43.38104248046875,0.6729318499565125
28,759,0.37060546875,0.16749544441699982,43.72660827636719,0.6689174771308899
29,871,0.42529296875,0.1819152534008026,45.72120666503906,0.6430935859680176
30,793,0.38720703125,0.18507255613803864,43.14310836791992,0.6764095425605774
31,721,0.35205078125,0.1785433143377304,42.70454406738281,0.67762291431427
32,680,0.33203125,0.17270825803279877,41.361053466796875,0.6980486512184143
33,568,0.27734375,0.17311301827430725,39.06636047363281,0.728452742099762
34,593,0.28955078125,0.19570155441761017,38.77653503417969,0.7315391302108765
35,636,0.310546875,0.17567585408687592,40.87543869018555,0.7080466747283936
36,561,0.27392578125,0.1756746619939804,40.428070068359375,0.7160366773605347
37,599,0.29248046875,0.17233434319496155,41.25996017456055,0.7047865986824036
38,571,0.27880859375,0.1605585813522339,39.44933319091797,0.7239426970481873
39,664,0.32421875,0.1800728440284729,43.404266357421875,0.6818097233772278
40,475,0.23193359375,0.13137303292751312,32.17138671875,0.7998220324516296
41,415,0.20263671875,0.1337522268295288,29.398921966552734,0.8300548195838928
42,387,0.18896484375,0.1412539929151535,32.91014862060547,0.7904750108718872
43,370,0.1806640625,0.1385246217250824,30.78676414489746,0.8138623833656311
44,368,0.1796875,0.14401565492153168,30.88369369506836,0.8114776015281677
45,411,0.20068359375,0.12939345836639404,29.48746681213379,0.8302660584449768
46,386,0.1884765625,0.1184539720416069,31.512632369995117,0.8114795684814453
47,374,0.1826171875,0.13626033067703247,30.011526107788086,0.8245893716812134
48,365,0.17822265625,0.13648779690265656,30.904603958129883,0.8149434924125671
49,363,0.17724609375,0.15073135495185852,33.97405242919922,0.7842854261398315
50,374,0.1826171875,0.1658238023519516,34.541168212890625,0.7832391858100891
51,352,0.171875,0.18508560955524445,35.40153503417969,0.7735683917999268
52,375,0.18310546875,0.15020626783370972,33.79723358154297,0.7882639169692993
53,406,0.1982421875,0.1343427300453186,33.61072540283203,0.7872796058654785
54,506,0.2470703125,0.12995979189872742,34.24781036376953,0.7782580256462097
55,525,0.25634765625,0.13354942202568054,34.10324478149414,0.7749172449111938
56,521,0.25439453125,0.1528804898262024,33.957759857177734,0.7772449254989624
57,697,0.34033203125,0.17492076754570007,39.97693634033203,0.6984068751335144
58,507,0.24755859375,0.13616886734962463,33.18348693847656,0.7903517484664917
59,581,0.28369140625,0.13006427884101868,35.53706359863281,0.7573890089988708
60,560,0.2734375,0.21332305669784546,40.351600646972656,0.694203794002533
61,664,0.32421875,0.14677338302135468,39.48554229736328,0.7011308073997498
62,694,0.3388671875,0.1800423562526703,41.889060974121094,0.6746838092803955
63,722,0.3525390625,0.16094070672988892,42.778778076171875,0.6610736846923828
64,590,0.2880859375,0.13743874430656433,38.20950698852539,0.7303220629692078
65,587,0.28662109375,0.13617105782032013,35.71894454956055,0.7519223690032959
66,511,0.24951171875,0.17526187002658844,35.60881805419922,0.7556238174438477
67,495,0.24169921875,0.16427868604660034,35.86707305908203,0.757262647151947
68,525,0.25634765625,0.17431879043579102,37.809688568115234,0.7354258298873901
69,515,0.25146484375,0.16648171842098236,36.01146697998047,0.75552898645401
70,577,0.28173828125,0.1460186392068863,36.63047790527344,0.7480525970458984
71,488,0.23828125,0.14847765862941742,31.726726531982422,0.803946316242218
72,411,0.20068359375,0.15472066402435303,30.59640884399414,0.8172665238380432
73,374,0.1826171875,0.14336490631103516,28.78268051147461,0.834989607334137
74,377,0.18408203125,0.13344994187355042,26.955249786376953,0.8532212972640991
75,338,0.1650390625,0.1373736411333084,26.767797470092773,0.8555089235305786
76,355,0.17333984375,0.14442721009254456,27.460737228393555,0.8487572073936462
77,357,0.17431640625,0.1309911161661148,27.45261573791504,0.8480716943740845
78,382,0.1865234375,0.1276167929172516,30.394424438476562,0.8165797591209412
79,374,0.1826171875,0.1177719309926033,29.669795989990234,0.8243485689163208
80,112,0.0546875,0.16336241364479065,35.20090103149414,0.7781749963760376
81,120,0.05859375,0.1731896847486496,34.92359161376953,0.7878204584121704
82,126,0.0615234375,0.17186151444911957,36.778099060058594,0.7635238170623779
83,121,0.05908203125,0.16988904774188995,35.55183792114258,0.7810111045837402
84,124,0.060546875,0.1691214144229889,37.04045104980469,0.7549458742141724
85,123,0.06005859375,0.1633405238389969,38.04376983642578,0.7457059621810913
86,119,0.05810546875,0.1649380475282669,36.034324645996094,0.7723276615142822
87,120,0.05859375,0.1696568727493286,38.380367279052734,0.7479047775268555
88,103,0.05029296875,0.1642441749572754,37.22942352294922,0.761244535446167
89,103,0.05029296875,0.16860327124595642,37.930416107177734,0.7524353861808777
90,95,0.04638671875,0.15597589313983917,36.72276306152344,0.7695170640945435
91,101,0.04931640625,0.15606410801410675,35.514835357666016,0.7768390774726868
92,102,0.0498046875,0.15350522100925446,35.338871002197266,0.7778695225715637
93,104,0.05078125,0.15520703792572021,34.83051300048828,0.7825121283531189
94,98,0.0478515625,0.16205264627933502,34.31734848022461,0.7906000018119812
95,92,0.044921875,0.15335997939109802,33.67695236206055,0.7914327383041382
96,89,0.04345703125,0.14488659799098969,36.6105842590332,0.7623398900032043
97,88,0.04296875,0.14632458984851837,37.144775390625,0.7649931311607361
98,99,0.04833984375,0.1506255567073822,37.24422073364258,0.7664779424667358
99,102,0.0498046875,0.1590828001499176,37.23650360107422,0.7611791491508484
100,97,0.04736328125,0.15821239352226257,39.10978698730469,0.735887885093689
101,95,0.04638671875,0.15106050670146942,36.602638244628906,0.7681806683540344
102,102,0.0498046875,0.15364740788936615,36.3123664855957,0.7676420211791992
103,105,0.05126953125,0.15962523221969604,35.151451110839844,0.7817466855049133
104,115,0.05615234375,0.16784338653087616,35.37493133544922,0.7736719250679016
105,102,0.0498046875,0.15852214395999908,36.19515609741211,0.77129727602005
106,109,0.05322265625,0.16338951885700226,37.20314025878906,0.762299656867981
107,104,0.05078125,0.1675267368555069,37.281715393066406,0.7577669620513916
108,105,0.05126953125,0.1721179187297821,36.74481964111328,0.7597447633743286
109,120,0.05859375,0.1702744960784912,39.03763961791992,0.7319602966308594
110,108,0.052734375,0.17360907793045044,36.24103546142578,0.7681189179420471
111,102,0.0498046875,0.15576231479644775,35.311500549316406,0.7819305062294006
112,99,0.04833984375,0.17369316518306732,35.509063720703125,0.7765535116195679
113,96,0.046875,0.18061834573745728,34.94182205200195,0.7787959575653076
114,89,0.04345703125,0.1711483895778656,34.864967346191406,0.7813554406166077
115,107,0.05224609375,0.18551918864250183,35.38663101196289,0.7783576846122742
116,99,0.04833984375,0.19600287079811096,37.43659973144531,0.7563635110855103
117,85,0.04150390625,0.19922001659870148,35.945220947265625,0.7637754678726196
118,82,0.0400390625,0.2037481963634491,35.04690933227539,0.7677178978919983
119,109,0.05322265625,0.19024676084518433,38.15312194824219,0.7482259273529053
120,45,0.02197265625,0.14295046031475067,38.69192886352539,0.7432113885879517
121,54,0.0263671875,0.12239459902048111,40.829925537109375,0.7226356267929077
122,57,0.02783203125,0.13322310149669647,41.590370178222656,0.7123512625694275
123,65,0.03173828125,0.13058458268642426,42.134727478027344,0.7008369565010071
124,54,0.0263671875,0.12432974576950073,40.87718963623047,0.7155261635780334
125,47,0.02294921875,0.1313692033290863,39.112064361572266,0.7474594712257385
126,41,0.02001953125,0.14281654357910156,37.01927947998047,0.764672040939331
127,41,0.02001953125,0.14541222155094147,40.809326171875,0.7228758931159973
128,31,0.01513671875,0.14720526337623596,37.78986740112305,0.7557380199432373
129,30,0.0146484375,0.16000080108642578,32.49201965332031,0.8069171905517578
130,28,0.013671875,0.1787671446800232,31.114240646362305,0.8293056488037109
131,23,0.01123046875,0.1833079606294632,33.23143768310547,0.8001357316970825
132,23,0.01123046875,0.1821674406528473,31.867033004760742,0.8004798293113708
133,30,0.0146484375,0.16626720130443573,31.716135025024414,0.8153320550918579
134,36,0.017578125,0.16421914100646973,32.3922233581543,0.7978073954582214
135,36,0.017578125,0.16458344459533691,32.8952751159668,0.7963230609893799
136,43,0.02099609375,0.1889391541481018,35.16030502319336,0.7695868015289307
137,48,0.0234375,0.1565711498260498,33.469425201416016,0.7859470248222351
138,42,0.0205078125,0.17069663107395172,34.520729064941406,0.7740024328231812
139,46,0.0224609375,0.15594059228897095,34.966861724853516,0.7707229256629944
140,33,0.01611328125,0.15885818004608154,33.900779724121094,0.7714342474937439
141,27,0.01318359375,0.1460828334093094,33.140281677246094,0.7771644592285156
142,30,0.0146484375,0.16040045022964478,32.97652816772461,0.7975174784660339
143,36,0.017578125,0.15094205737113953,36.12480545043945,0.7600225210189819
144,23,0.01123046875,0.17850752174854279,37.001976013183594,0.740766704082489
145,23,0.01123046875,0.19024382531642914,35.917911529541016,0.7595227360725403
146,29,0.01416015625,0.21287615597248077,36.8953971862793,0.7436483502388
147,33,0.01611328125,0.19127023220062256,40.79742431640625,0.7038366198539734
148,34,0.0166015625,0.18360473215579987,36.440895080566406,0.7585694193840027
149,37,0.01806640625,0.17492017149925232,35.42955017089844,0.7681350111961365
150,40,0.01953125,0.18537397682666779,35.08247756958008,0.771391749382019
151,45,0.02197265625,0.1936255693435669,34.77596664428711,0.7802535891532898
152,30,0.0146484375,0.21101772785186768,35.0517578125,0.7653367519378662
153,30,0.0146484375,0.216603621840477,39.2520751953125,0.7326173186302185
154,27,0.01318359375,0.21501877903938293,37.6823844909668,0.7620134949684143
155,22,0.0107421875,0.2114255279302597,41.051334381103516,0.7028297781944275
156,32,0.015625,0.20521804690361023,35.536705017089844,0.7657468914985657
157,23,0.01123046875,0.21036948263645172,35.92045593261719,0.7591186761856079
158,34,0.0166015625,0.20250669121742249,37.85432434082031,0.7322349548339844
159,40,0.01953125,0.19454367458820343,39.874420166015625,0.7169498801231384
160,171,0.08349609375,0.1441299468278885,38.226768493652344,0.7441718578338623
161,184,0.08984375,0.124754399061203,34.36705017089844,0.7849913835525513
162,178,0.0869140625,0.1315428912639618,35.5102424621582,0.7727866768836975
163,191,0.09326171875,0.12529100477695465,35.92335891723633,0.7669959664344788
164,201,0.09814453125,0.12090448290109634,34.200557708740234,0.7841452360153198
165,219,0.10693359375,0.1400921493768692,38.31595230102539,0.7379112839698792
166,210,0.1025390625,0.12349192053079605,33.655147552490234,0.785598874092102
167,216,0.10546875,0.12871231138706207,33.078609466552734,0.7903952598571777
168,208,0.1015625,0.12178336083889008,32.43488693237305,0.7989379167556763
169,211,0.10302734375,0.1323632299900055,32.40397644042969,0.7996755242347717
170,233,0.11376953125,0.1465073525905609,33.811649322509766,0.7840796709060669
171,206,0.1005859375,0.12403271347284317,30.58527183532715,0.8226325511932373
172,187,0.09130859375,0.1312272548675537,31.97513771057129,0.8091781735420227
173,176,0.0859375,0.13728010654449463,30.76909828186035,0.8248269557952881
174,174,0.0849609375,0.13805513083934784,31.93556022644043,0.8096596598625183
175,179,0.08740234375,0.1312827169895172,31.02579116821289,0.8130467534065247
176,180,0.087890625,0.13189972937107086,30.829296112060547,0.8161032199859619
177,208,0.1015625,0.12536446750164032,32.40116500854492,0.7975947260856628
178,193,0.09423828125,0.12688376009464264,31.569765090942383,0.8101586103439331
179,196,0.095703125,0.13394513726234436,32.59772872924805,0.79836505651474
180,208,0.1015625,0.1318185180425644,32.744205474853516,0.7943562865257263
181,206,0.1005859375,0.13914108276367188,31.67236328125,0.8056936264038086
182,221,0.10791015625,0.1380208283662796,32.306968688964844,0.8001734018325806
183,209,0.10205078125,0.14790432155132294,31.71234703063965,0.8043960332870483
184,197,0.09619140625,0.13670668005943298,30.165719985961914,0.8214642405509949
185,215,0.10498046875,0.12116215378046036,31.51757049560547,0.8089120984077454
186,195,0.09521484375,0.12961548566818237,31.310497283935547,0.8125458359718323
187,194,0.0947265625,0.14599768817424774,32.08357238769531,0.8080121874809265
188,187,0.09130859375,0.13245421648025513,30.527803421020508,0.8212041854858398
189,183,0.08935546875,0.1217869222164154,29.845319747924805,0.8260126709938049
190,185,0.09033203125,0.12641920149326324,31.695579528808594,0.805407702922821
191,196,0.095703125,0.1270754337310791,30.173152923583984,0.8235571980476379
192,192,0.09375,0.12098138779401779,29.053878784179688,0.8325472474098206
193,192,0.09375,0.12924666702747345,28.93257713317871,0.8345407843589783
194,186,0.0908203125,0.1431119590997696,30.688066482543945,0.8162950873374939
195,193,0.09423828125,0.14380057156085968,29.56862449645996,0.8299314379692078
196,209,0.10205078125,0.13408426940441132,30.0511417388916,0.826876699924469
197,200,0.09765625,0.13820117712020874,30.207773208618164,0.8240525722503662
198,182,0.0888671875,0.1415724754333496,29.969898223876953,0.8290760517120361
199,196,0.095703125,0.1476985514163971,31.24859046936035,0.8133140206336975
200,148,0.072265625,0.13701216876506805,37.73332214355469,0.7416995167732239
201,155,0.07568359375,0.139464870095253,37.03586959838867,0.7462692856788635
202,156,0.076171875,0.1390211135149002,36.09990310668945,0.7589204907417297
203,162,0.0791015625,0.13388274610042572,34.13508224487305,0.7776467204093933
204,163,0.07958984375,0.13538281619548798,35.93400573730469,0.7608727812767029
205,167,0.08154296875,0.13803699612617493,36.323211669921875,0.7551692128181458
206,156,0.076171875,0.1412997841835022,36.02768325805664,0.7614502310752869
207,176,0.0859375,0.13447125256061554,34.967926025390625,0.7735682129859924
208,177,0.08642578125,0.13895852863788605,34.49839401245117,0.7810657024383545
209,181,0.08837890625,0.1399940401315689,32.868324279785156,0.8002318739891052
210,179,0.08740234375,0.14267563819885254,34.9084587097168,0.7701715230941772
211,182,0.0888671875,0.14737941324710846,35.08536911010742,0.7689805030822754
212,197,0.09619140625,0.14212851226329803,34.552337646484375,0.7846115827560425
213,196,0.095703125,0.13892363011837006,35.95216369628906,0.7687809467315674
214,197,0.09619140625,0.1437116116285324,35.08393096923828,0.7792304158210754
215,216,0.10546875,0.14141713082790375,36.09386444091797,0.7631815671920776
216,227,0.11083984375,0.13711097836494446,35.372833251953125,0.7727756500244141
217,232,0.11328125,0.1375557780265808,34.84882354736328,0.782774806022644
218,235,0.11474609375,0.13318943977355957,35.150001525878906,0.7752054929733276
219,259,0.12646484375,0.13218997418880463,33.74838638305664,0.7942293882369995
220,274,0.1337890625,0.13130567967891693,33.19819641113281,0.7983326315879822
221,298,0.1455078125,0.13998208940029144,33.53470993041992,0.7884204983711243
222,306,0.1494140625,0.1432039737701416,33.532737731933594,0.7850781679153442
223,278,0.1357421875,0.12711136043071747,33.65718078613281,0.7894859313964844
224,286,0.1396484375,0.13050204515457153,31.584684371948242,0.810174286365509
225,310,0.1513671875,0.13481083512306213,32.94358825683594,0.7913835048675537
