ray_idx,hit_count,hit_ratio,rmse_hit,angle_mean_deg_hit,cos_mean_hit
0,4933,0.5605681538581848,0.12013598531484604,32.383018493652344,0.7950608730316162
1,4986,0.5665909051895142,0.13778546452522278,32.39449691772461,0.7954995632171631
2,4896,0.5563636422157288,0.1200014278292656,31.889585494995117,0.8020455241203308
3,4996,0.567727267742157,0.14819125831127167,31.642663955688477,0.8047839403152466
4,4918,0.558863639831543,0.13910719752311707,31.677955627441406,0.8011998534202576
5,4767,0.541704535484314,0.13766437768936157,32.74740219116211,0.7911601662635803
6,5119,0.5817045569419861,0.12424301356077194,31.957462310791016,0.8006147742271423
7,4769,0.5419318079948425,0.13751977682113647,31.153776168823242,0.8074100017547607
8,4983,0.5662500262260437,0.14382143318653107,32.551513671875,0.7920340299606323
9,5091,0.5785227417945862,0.13829730451107025,31.70932388305664,0.8017550110816956
10,4583,0.520795464515686,0.12633825838565826,33.10390090942383,0.7870264053344727
11,5292,0.6013636589050293,0.15968996286392212,34.48410415649414,0.7737046480178833
12,4762,0.5411363840103149,0.13161422312259674,31.355417251586914,0.8037574291229248
13,4757,0.5405681729316711,0.12918749451637268,33.171817779541016,0.7871943712234497
14,5388,0.6122727394104004,0.15904851257801056,33.39799118041992,0.786342442035675
15,4509,0.5123863816261292,0.13439875841140747,31.556650161743164,0.8047298789024353
16,5241,0.5955681800842285,0.13654407858848572,33.320674896240234,0.7849708795547485
17,4883,0.5548863410949707,0.13194984197616577,32.625877380371094,0.7910664081573486
18,4436,0.5040909051895142,0.1255258172750473,30.897296905517578,0.8093199729919434
19,5492,0.6240909099578857,0.1542293131351471,32.568172454833984,0.7931512594223022
20,4475,0.5085227489471436,0.13593755662441254,32.00697708129883,0.7961424589157104
21,4882,0.5547727346420288,0.1385613977909088,33.22456359863281,0.7880272269248962
22,5272,0.5990909337997437,0.15367785096168518,33.10419845581055,0.7864651083946228
23,4347,0.49397727847099304,0.14169834554195404,32.8084831237793,0.7892300486564636
24,5524,0.6277272701263428,0.14302556216716766,33.422725677490234,0.7826322913169861
25,4525,0.5142045617103577,0.13764208555221558,31.24299430847168,0.8019580841064453
26,4533,0.5151136517524719,0.11134947091341019,32.7788200378418,0.7922114133834839
27,5634,0.6402272582054138,0.14237509667873383,33.907310485839844,0.7776010036468506
28,4204,0.4777272641658783,0.12341651320457458,30.66661262512207,0.8142086863517761
29,5082,0.5774999856948853,0.12540476024150848,34.46065902709961,0.7762595415115356
30,4773,0.5423863530158997,0.14844393730163574,31.534833908081055,0.8011093735694885
31,4279,0.48625001311302185,0.12048287689685822,31.512142181396484,0.8061316013336182
32,5548,0.6304545402526855,0.16132865846157074,33.40767288208008,0.7840494513511658
33,4292,0.4877272844314575,0.13259367644786835,29.483901977539062,0.8227171897888184
34,4551,0.517159104347229,0.13025565445423126,32.980873107910156,0.7911514639854431
35,5414,0.6152272820472717,0.16024871170520782,33.92329025268555,0.778125524520874
36,4073,0.4628409147262573,0.10826817154884338,32.758384704589844,0.7881686687469482
37,5262,0.5979545712471008,0.16647951304912567,34.37806701660156,0.775843620300293
38,4343,0.4935227334499359,0.13327552378177643,30.580934524536133,0.8135632276535034
39,4286,0.4870454668998718,0.11014942079782486,32.572898864746094,0.7943514585494995
40,5612,0.6377272605895996,0.15867771208286285,33.998573303222656,0.7793776392936707
41,4093,0.46511363983154297,0.1418069750070572,31.34324836730957,0.8080577254295349
42,4613,0.5242045521736145,0.12431514263153076,33.86252212524414,0.7828534841537476
43,4862,0.5525000095367432,0.15115222334861755,32.66048049926758,0.7935574650764465
44,4045,0.4596590995788574,0.11569851636886597,32.74371337890625,0.791038990020752
45,5368,0.6100000143051147,0.16784077882766724,34.2884407043457,0.7760269045829773
46,4157,0.47238636016845703,0.1300484538078308,29.3402099609375,0.8259813785552979
47,4232,0.4809090793132782,0.10855831950902939,32.547874450683594,0.7963563799858093
48,5367,0.6098863482475281,0.14889326691627502,34.37205123901367,0.7755572199821472
49,3874,0.4402272701263428,0.11835182458162308,32.38549041748047,0.7958409786224365
50,4869,0.5532954335212708,0.1678699553012848,35.045902252197266,0.7716984748840332
51,4229,0.48056817054748535,0.13962100446224213,32.872222900390625,0.7893298864364624
52,4118,0.46795454621315,0.11299846321344376,31.00481414794922,0.8093759417533875
53,5496,0.6245454549789429,0.15507875382900238,33.879451751708984,0.7804303169250488
54,4024,0.4572727382183075,0.11424677819013596,28.877866744995117,0.8323677182197571
55,4264,0.4845454692840576,0.1286235749721527,31.77998161315918,0.8009019494056702
56,4969,0.5646591186523438,0.17156797647476196,33.50918197631836,0.7845277190208435
57,3827,0.4348863661289215,0.1688152402639389,32.514862060546875,0.7907346487045288
58,5129,0.5828409194946289,0.18780899047851562,32.61611557006836,0.7931939959526062
59,3981,0.45238634943962097,0.12587176263332367,29.240093231201172,0.8299769163131714
60,4046,0.4597727358341217,0.1271219551563263,31.174942016601562,0.8067548274993896
61,5304,0.6027272939682007,0.13336081802845,34.47244644165039,0.7737880349159241
62,3819,0.43397727608680725,0.1149134486913681,31.58258056640625,0.8049085736274719
63,4385,0.49829545617103577,0.14923295378684998,34.02585220336914,0.7826061844825745
64,4355,0.4948863685131073,0.1381661295890808,32.15735626220703,0.7984813451766968
65,3894,0.4424999952316284,0.12645688652992249,30.818613052368164,0.8119030594825745
66,5256,0.5972727537155151,0.15485936403274536,32.37807846069336,0.7974763512611389
67,3852,0.43772727251052856,0.12005490809679031,29.331392288208008,0.8286891579627991
68,4028,0.4577272832393646,0.11912544816732407,31.267818450927734,0.808317244052887
69,5063,0.5753409266471863,0.1470140665769577,36.49460983276367,0.7544864416122437
70,3632,0.4127272665500641,0.12142983078956604,31.68335723876953,0.7989478707313538
