sample_idx,hit_count,hit_ratio,rmse_hit,angle_mean_deg_hit,cos_mean_hit
0,210,0.1025390625,0.15252409875392914,33.51917266845703,0.7827484607696533
1,192,0.09375,0.1548725962638855,33.10215759277344,0.7902732491493225
2,205,0.10009765625,0.15563535690307617,33.35055160522461,0.7838377952575684
3,234,0.1142578125,0.15206797420978546,31.558961868286133,0.8073395490646362
4,259,0.12646484375,0.15530182421207428,32.8031005859375,0.7918820977210999
5,302,0.1474609375,0.1444941759109497,30.366439819335938,0.812873363494873
6,349,0.17041015625,0.13422825932502747,30.46988868713379,0.8113034963607788
7,331,0.16162109375,0.13277234137058258,29.508708953857422,0.8241518139839172
8,352,0.171875,0.11992038041353226,31.042823791503906,0.8062551021575928
9,356,0.173828125,0.11520134657621384,30.223445892333984,0.8140501976013184
10,392,0.19140625,0.1152077168226242,30.917268753051758,0.8040899038314819
11,457,0.22314453125,0.1164131909608841,30.657642364501953,0.8089296817779541
12,399,0.19482421875,0.11394774913787842,31.319042205810547,0.8047013282775879
13,426,0.2080078125,0.12498225271701813,33.04695510864258,0.7828382253646851
14,534,0.2607421875,0.13777682185173035,33.3543815612793,0.7793902158737183
15,655,0.31982421875,0.1604294776916504,33.480613708496094,0.786310076713562
16,640,0.3125,0.1624360829591751,34.418067932128906,0.7721618413925171
17,586,0.2861328125,0.12111396342515945,31.295867919921875,0.7979381680488586
18,547,0.26708984375,0.10825908184051514,29.980030059814453,0.810954749584198
19,536,0.26171875,0.10600700974464417,29.25756072998047,0.820012629032135
20,470,0.2294921875,0.12229769676923752,31.967615127563477,0.7963836193084717
21,498,0.2431640625,0.12538132071495056,32.98884582519531,0.7845646739006042
22,503,0.24560546875,0.13244032859802246,33.19524383544922,0.7833981513977051
23,515,0.25146484375,0.13620354235172272,34.25435256958008,0.7757492661476135
24,544,0.265625,0.14078155159950256,33.01652145385742,0.7887110710144043
25,524,0.255859375,0.13948288559913635,33.92551040649414,0.7817599177360535
26,610,0.2978515625,0.13208724558353424,30.864225387573242,0.8097578883171082
27,600,0.29296875,0.13290748000144958,32.8396110534668,0.7871636748313904
