ray_idx,hit_count,hit_ratio,rmse_hit,angle_mean_deg_hit,cos_mean_hit
0,4933,0.5605681538581848,0.1296081393957138,33.12596893310547,0.7848623991012573
1,4986,0.5665909051895142,0.13736356794834137,32.598419189453125,0.7910438179969788
2,4896,0.5563636422157288,0.13916638493537903,33.967777252197266,0.7782161235809326
3,4996,0.567727267742157,0.11963262408971786,33.63168716430664,0.7824432849884033
4,4918,0.558863639831543,0.13391581177711487,32.63044738769531,0.791384756565094
5,4767,0.541704535484314,0.12263458967208862,33.515907287597656,0.7819859385490417
6,5119,0.5817045569419861,0.12162292748689651,32.22148513793945,0.7987472414970398
7,4769,0.5419318079948425,0.1416599005460739,33.27159881591797,0.7844642400741577
8,4983,0.5662500262260437,0.15074844658374786,33.960689544677734,0.7764688730239868
9,5091,0.5785227417945862,0.1378444880247116,32.14067840576172,0.7957850098609924
10,4583,0.520795464515686,0.12537932395935059,33.304073333740234,0.7831720113754272
11,5292,0.6013636589050293,0.16478261351585388,34.4751091003418,0.7709065079689026
12,4762,0.5411363840103149,0.15437737107276917,32.8880615234375,0.7898444533348083
13,4757,0.5405681729316711,0.15310269594192505,33.779685974121094,0.7793129682540894
14,5388,0.6122727394104004,0.151180237531662,33.55146408081055,0.7823521494865417
15,4509,0.5123863816261292,0.13399946689605713,33.15285873413086,0.785926878452301
16,5241,0.5955681800842285,0.15486271679401398,34.36123275756836,0.7747853994369507
17,4883,0.5548863410949707,0.14593394100666046,33.3767204284668,0.7818745374679565
18,4436,0.5040909051895142,0.12311344593763351,32.46903610229492,0.7944034337997437
19,5492,0.6240909099578857,0.14467406272888184,33.42090606689453,0.7838990092277527
20,4475,0.5085227489471436,0.14361728727817535,32.38861846923828,0.793025553226471
21,4882,0.5547727346420288,0.14864253997802734,35.55003356933594,0.7606452703475952
22,5272,0.5990909337997437,0.15219849348068237,33.238609313964844,0.78690105676651
23,4347,0.49397727847099304,0.1308729648590088,32.577301025390625,0.7918973565101624
24,5524,0.6277272701263428,0.1794816106557846,34.872642517089844,0.7665433883666992
25,4525,0.5142045617103577,0.13726899027824402,32.9782829284668,0.7856200337409973
26,4533,0.5151136517524719,0.11048828065395355,34.03514099121094,0.7800546884536743
27,5634,0.6402272582054138,0.1719931960105896,34.05155563354492,0.7749947309494019
28,4204,0.4777272641658783,0.12091606855392456,31.8228702545166,0.7989891171455383
29,5082,0.5774999856948853,0.13773506879806519,35.95158004760742,0.7625121474266052
30,4773,0.5423863530158997,0.14193157851696014,33.006832122802734,0.7877320051193237
31,4279,0.48625001311302185,0.12348344177007675,33.40453338623047,0.7819165587425232
32,5548,0.6304545402526855,0.19611835479736328,33.549339294433594,0.7811781167984009
33,4292,0.4877272844314575,0.13209781050682068,30.979394912719727,0.8074598908424377
34,4551,0.517159104347229,0.1275555044412613,33.86831283569336,0.7806233763694763
35,5414,0.6152272820472717,0.16526839137077332,34.581180572509766,0.7714412808418274
36,4073,0.4628409147262573,0.11238465458154678,31.76392364501953,0.8020086288452148
37,5262,0.5979545712471008,0.178922638297081,33.93718719482422,0.7823793292045593
38,4343,0.4935227334499359,0.1372835785150528,31.341054916381836,0.8061075210571289
39,4286,0.4870454668998718,0.11982831358909607,31.4757022857666,0.8055464625358582
40,5612,0.6377272605895996,0.17662140727043152,35.29934310913086,0.7635138630867004
41,4093,0.46511363983154297,0.12314384430646896,30.70611572265625,0.8113099932670593
42,4613,0.5242045521736145,0.16216284036636353,34.97181701660156,0.773248553276062
43,4862,0.5525000095367432,0.14643162488937378,35.32794952392578,0.7636052966117859
44,4045,0.4596590995788574,0.11359253525733948,32.360076904296875,0.7958831787109375
45,5368,0.6100000143051147,0.18027937412261963,33.9317741394043,0.7793290019035339
46,4157,0.47238636016845703,0.12886931002140045,30.170703887939453,0.8193573951721191
47,4232,0.4809090793132782,0.1284748762845993,32.68206024169922,0.792577862739563
48,5367,0.6098863482475281,0.16429612040519714,34.71388626098633,0.772375226020813
49,3874,0.4402272701263428,0.11651740223169327,31.954809188842773,0.7998197078704834
50,4869,0.5532954335212708,0.1585477888584137,35.85111618041992,0.7632192969322205
51,4229,0.48056817054748535,0.125492125749588,31.608957290649414,0.8014245629310608
52,4118,0.46795454621315,0.12079080939292908,34.140167236328125,0.7776192426681519
53,5496,0.6245454549789429,0.16848944127559662,33.85812759399414,0.7793551683425903
54,4024,0.4572727382183075,0.12681379914283752,29.29534149169922,0.8280700445175171
55,4264,0.4845454692840576,0.1296713948249817,32.944061279296875,0.7931798696517944
56,4969,0.5646591186523438,0.1575586199760437,34.434288024902344,0.7725911140441895
57,3827,0.4348863661289215,0.11807038635015488,32.94062423706055,0.788386881351471
58,5129,0.5828409194946289,0.16574768722057343,32.98932647705078,0.789711594581604
59,3981,0.45238634943962097,0.12076585739850998,32.16761779785156,0.7988290786743164
60,4046,0.4597727358341217,0.10967405885457993,32.234046936035156,0.7963406443595886
61,5304,0.6027272939682007,0.16939981281757355,35.72211837768555,0.7579904794692993
62,3819,0.43397727608680725,0.11537045240402222,32.34859085083008,0.7951772212982178
63,4385,0.49829545617103577,0.12854671478271484,36.01955032348633,0.7622390985488892
64,4355,0.4948863685131073,0.1447538584470749,34.38460922241211,0.7734287977218628
65,3894,0.4424999952316284,0.13185298442840576,31.224552154541016,0.8072700500488281
66,5256,0.5972727537155151,0.15875335037708282,34.59784698486328,0.7715252041816711
67,3852,0.43772727251052856,0.11486061662435532,29.301496505737305,0.8269117474555969
68,4028,0.4577272832393646,0.14431262016296387,32.21784973144531,0.7982296943664551
69,5063,0.5753409266471863,0.16450217366218567,34.888893127441406,0.768146276473999
70,3632,0.4127272665500641,0.12752504646778107,32.19224548339844,0.7950598001480103
71,4727,0.5371590852737427,0.14325381815433502,33.08757400512695,0.7879599928855896
72,3869,0.43965908885002136,0.1869741827249527,32.52489471435547,0.7972997426986694
73,3953,0.44920453429222107,0.1159931868314743,30.159942626953125,0.8163580894470215
74,5292,0.6013636589050293,0.15385617315769196,34.78268051147461,0.7700011730194092
75,3887,0.44170454144477844,0.110228531062603,30.10877227783203,0.8168814182281494
76,4046,0.4597727358341217,0.13037537038326263,34.245906829833984,0.7749531865119934
77,4436,0.5040909051895142,0.1673952341079712,35.5914192199707,0.7620119452476501
78,3706,0.42113634943962097,0.11578407138586044,32.92963790893555,0.7902729511260986
79,5045,0.5732954740524292,0.15167157351970673,35.844703674316406,0.7622331976890564
80,3685,0.41874998807907104,0.13115715980529785,29.576168060302734,0.825868546962738
81,3881,0.44102272391319275,0.11060710996389389,31.70757293701172,0.8012886643409729
82,5016,0.5699999928474426,0.1399950087070465,35.91102981567383,0.7557265758514404
83,3613,0.4105681777000427,0.11574476957321167,31.598731994628906,0.8065469861030579
84,4296,0.48818182945251465,0.14076612889766693,33.63168716430664,0.785877525806427
85,3820,0.43409091234207153,0.13862593472003937,32.404964447021484,0.7953811287879944
86,3770,0.4284090995788574,0.118023581802845,30.936248779296875,0.8099250793457031
87,5098,0.5793181657791138,0.13782383501529694,34.239044189453125,0.7766066789627075
88,3661,0.41602271795272827,0.11434498429298401,29.74311637878418,0.8219243288040161
89,3841,0.43647727370262146,0.17860302329063416,32.61927795410156,0.7965846061706543
90,4606,0.5234090685844421,0.1516391634941101,34.71468734741211,0.7716660499572754
91,3457,0.3928409218788147,0.13412846624851227,34.80353546142578,0.7687495946884155
92,4651,0.5285227298736572,0.14562413096427917,33.582008361816406,0.7860887050628662
93,3540,0.4022727310657501,0.1447429209947586,31.661041259765625,0.8011308312416077
94,3765,0.427840918302536,0.11970019340515137,29.156131744384766,0.8250757455825806
95,4912,0.5581818222999573,0.14499503374099731,37.0059700012207,0.7440974116325378
96,3619,0.4112499952316284,0.12279047071933746,28.975862503051758,0.8284315466880798
97,3928,0.446363627910614,0.16569994390010834,35.857051849365234,0.7598150968551636
98,3972,0.45136362314224243,0.14258065819740295,34.94914245605469,0.7686729431152344
99,3623,0.41170454025268555,0.12120755761861801,32.424034118652344,0.796632707118988
100,4961,0.5637500286102295,0.18434076011180878,34.1711540222168,0.7790144681930542
101,3428,0.3895454406738281,0.10393957048654556,29.03525733947754,0.8318129777908325
102,3686,0.4188636243343353,0.10636036843061447,29.881175994873047,0.8188484907150269
103,4725,0.5369318127632141,0.1450049877166748,35.81745529174805,0.7627642154693604
104,3444,0.39136365056037903,0.13858188688755035,32.85564422607422,0.7884621024131775
105,4240,0.48181816935539246,0.1787422150373459,33.80988693237305,0.7827789783477783
106,3411,0.3876136243343353,0.1358523666858673,31.397014617919922,0.8069786429405212
107,3663,0.41624999046325684,0.10687899589538574,30.76517105102539,0.8095523118972778
108,4904,0.557272732257843,0.15548838675022125,35.457725524902344,0.7644522190093994
109,3472,0.39454546570777893,0.10960360616445541,29.6822509765625,0.8276571035385132
